location,location_key,region,ts_utc_hour,date_local,month,hour,weekday,is_weekend,kw_per_kwp,irradiance_w_m2,module_temp_c
Prague,praha,Praha,2023-01-01T00:00:00Z,2023-01-01,1,1,6,True,0.0,0.0,12.99
Prague,praha,Praha,2023-01-01T01:00:00Z,2023-01-01,1,2,6,True,0.0,0.0,13.53
Prague,praha,Praha,2023-01-01T02:00:00Z,2023-01-01,1,3,6,True,0.0,0.0,13.57
Prague,praha,Praha,2023-01-01T03:00:00Z,2023-01-01,1,4,6,True,0.0,0.0,12.99
Prague,praha,Praha,2023-01-01T04:00:00Z,2023-01-01,1,5,6,True,0.0,0.0,12.09
Prague,praha,Praha,2023-01-01T05:00:00Z,2023-01-01,1,6,6,True,0.0,0.0,11.67
Prague,praha,Praha,2023-01-01T06:00:00Z,2023-01-01,1,7,6,True,0.0,0.0,11.42
Prague,praha,Praha,2023-01-01T07:00:00Z,2023-01-01,1,8,6,True,0.0,0.0,10.92
Prague,praha,Praha,2023-01-01T08:00:00Z,2023-01-01,1,9,6,True,0.1428,182.44,10.99
Prague,praha,Praha,2023-01-01T09:00:00Z,2023-01-01,1,10,6,True,0.06745,95.71,12.07
Prague,praha,Praha,2023-01-01T10:00:00Z,2023-01-01,1,11,6,True,0.24606,303.07,13.41
Prague,praha,Praha,2023-01-01T11:00:00Z,2023-01-01,1,12,6,True,0.24595,304.37,14.25
Prague,praha,Praha,2023-01-01T12:00:00Z,2023-01-01,1,13,6,True,0.16374,208.75,14.54
Prague,praha,Praha,2023-01-01T13:00:00Z,2023-01-01,1,14,6,True,0.17387,220.56,14.57
Prague,praha,Praha,2023-01-01T14:00:00Z,2023-01-01,1,15,6,True,0.05066,76.47,14.0
Prague,praha,Praha,2023-01-01T15:00:00Z,2023-01-01,1,16,6,True,0.0,0.0,12.7
Prague,praha,Praha,2023-01-01T16:00:00Z,2023-01-01,1,17,6,True,0.0,0.0,11.75
Prague,praha,Praha,2023-01-01T17:00:00Z,2023-01-01,1,18,6,True,0.0,0.0,11.17
Prague,praha,Praha,2023-01-01T18:00:00Z,2023-01-01,1,19,6,True,0.0,0.0,10.5
Prague,praha,Praha,2023-01-01T19:00:00Z,2023-01-01,1,20,6,True,0.0,0.0,10.08
Prague,praha,Praha,2023-01-01T20:00:00Z,2023-01-01,1,21,6,True,0.0,0.0,9.24
Prague,praha,Praha,2023-01-01T21:00:00Z,2023-01-01,1,22,6,True,0.0,0.0,8.22
Prague,praha,Praha,2023-01-01T22:00:00Z,2023-01-01,1,23,6,True,0.0,0.0,7.29
Prague,praha,Praha,2023-01-01T23:00:00Z,2023-01-02,1,0,0,False,0.0,0.0,6.61
Prague,praha,Praha,2023-01-02T00:00:00Z,2023-01-02,1,1,0,False,0.0,0.0,6.12
Prague,praha,Praha,2023-01-02T01:00:00Z,2023-01-02,1,2,0,False,0.0,0.0,5.74
Prague,praha,Praha,2023-01-02T02:00:00Z,2023-01-02,1,3,0,False,0.0,0.0,5.59
Prague,praha,Praha,2023-01-02T03:00:00Z,2023-01-02,1,4,0,False,0.0,0.0,5.38
Prague,praha,Praha,2023-01-02T04:00:00Z,2023-01-02,1,5,0,False,0.0,0.0,5.18
Prague,praha,Praha,2023-01-02T05:00:00Z,2023-01-02,1,6,0,False,0.0,0.0,5.04
Prague,praha,Praha,2023-01-02T06:00:00Z,2023-01-02,1,7,0,False,0.0,0.0,4.92
Prague,praha,Praha,2023-01-02T07:00:00Z,2023-01-02,1,8,0,False,0.0,0.0,5.46
Prague,praha,Praha,2023-01-02T08:00:00Z,2023-01-02,1,9,0,False,0.16526,204.59,5.9
Prague,praha,Praha,2023-01-02T09:00:00Z,2023-01-02,1,10,0,False,0.0998,130.93,7.36
Prague,praha,Praha,2023-01-02T10:00:00Z,2023-01-02,1,11,0,False,0.49262,605.99,9.07
Prague,praha,Praha,2023-01-02T11:00:00Z,2023-01-02,1,12,0,False,0.29584,361.74,10.77
Prague,praha,Praha,2023-01-02T12:00:00Z,2023-01-02,1,13,0,False,0.16591999999999998,210.31,11.83
Prague,praha,Praha,2023-01-02T13:00:00Z,2023-01-02,1,14,0,False,0.05958,86.76,12.17
Prague,praha,Praha,2023-01-02T14:00:00Z,2023-01-02,1,15,0,False,0.13312000000000002,173.2,11.63
Prague,praha,Praha,2023-01-02T15:00:00Z,2023-01-02,1,16,0,False,0.0,0.0,10.16
Prague,praha,Praha,2023-01-02T16:00:00Z,2023-01-02,1,17,0,False,0.0,0.0,9.48
Prague,praha,Praha,2023-01-02T17:00:00Z,2023-01-02,1,18,0,False,0.0,0.0,9.35
Prague,praha,Praha,2023-01-02T18:00:00Z,2023-01-02,1,19,0,False,0.0,0.0,9.07
Prague,praha,Praha,2023-01-02T19:00:00Z,2023-01-02,1,20,0,False,0.0,0.0,8.84
Prague,praha,Praha,2023-01-02T20:00:00Z,2023-01-02,1,21,0,False,0.0,0.0,9.09
Prague,praha,Praha,2023-01-02T21:00:00Z,2023-01-02,1,22,0,False,0.0,0.0,9.23
Prague,praha,Praha,2023-01-02T22:00:00Z,2023-01-02,1,23,0,False,0.0,0.0,9.35
Prague,praha,Praha,2023-01-02T23:00:00Z,2023-01-03,1,0,1,False,0.0,0.0,9.2
Prague,praha,Praha,2023-01-03T00:00:00Z,2023-01-03,1,1,1,False,0.0,0.0,8.94
Prague,praha,Praha,2023-01-03T01:00:00Z,2023-01-03,1,2,1,False,0.0,0.0,8.45
Prague,praha,Praha,2023-01-03T02:00:00Z,2023-01-03,1,3,1,False,0.0,0.0,7.78
Prague,praha,Praha,2023-01-03T03:00:00Z,2023-01-03,1,4,1,False,0.0,0.0,7.02
Prague,praha,Praha,2023-01-03T04:00:00Z,2023-01-03,1,5,1,False,0.0,0.0,6.68
Prague,praha,Praha,2023-01-03T05:00:00Z,2023-01-03,1,6,1,False,0.0,0.0,6.43
Prague,praha,Praha,2023-01-03T06:00:00Z,2023-01-03,1,7,1,False,0.0,0.0,6.17
Prague,praha,Praha,2023-01-03T07:00:00Z,2023-01-03,1,8,1,False,0.0,0.0,5.85
Prague,praha,Praha,2023-01-03T08:00:00Z,2023-01-03,1,9,1,False,0.08692,115.88,6.07
Prague,praha,Praha,2023-01-03T09:00:00Z,2023-01-03,1,10,1,False,0.45775,552.72,6.94
Prague,praha,Praha,2023-01-03T10:00:00Z,2023-01-03,1,11,1,False,0.30455,364.6,7.39
Prague,praha,Praha,2023-01-03T11:00:00Z,2023-01-03,1,12,1,False,0.56575,692.82,7.77
Prague,praha,Praha,2023-01-03T12:00:00Z,2023-01-03,1,13,1,False,0.507,617.43,7.68
Prague,praha,Praha,2023-01-03T13:00:00Z,2023-01-03,1,14,1,False,0.23141,280.31,7.48
Prague,praha,Praha,2023-01-03T14:00:00Z,2023-01-03,1,15,1,False,0.24903,304.22,7.29
Prague,praha,Praha,2023-01-03T15:00:00Z,2023-01-03,1,16,1,False,0.0,0.0,6.79
Prague,praha,Praha,2023-01-03T16:00:00Z,2023-01-03,1,17,1,False,0.0,0.0,6.14
Prague,praha,Praha,2023-01-03T17:00:00Z,2023-01-03,1,18,1,False,0.0,0.0,5.72
Prague,praha,Praha,2023-01-03T18:00:00Z,2023-01-03,1,19,1,False,0.0,0.0,5.3
Prague,praha,Praha,2023-01-03T19:00:00Z,2023-01-03,1,20,1,False,0.0,0.0,4.5
Prague,praha,Praha,2023-01-03T20:00:00Z,2023-01-03,1,21,1,False,0.0,0.0,4.31
Prague,praha,Praha,2023-01-03T21:00:00Z,2023-01-03,1,22,1,False,0.0,0.0,4.37
Prague,praha,Praha,2023-01-03T22:00:00Z,2023-01-03,1,23,1,False,0.0,0.0,4.35
Prague,praha,Praha,2023-01-03T23:00:00Z,2023-01-04,1,0,2,False,0.0,0.0,4.48
Prague,praha,Praha,2023-01-04T00:00:00Z,2023-01-04,1,1,2,False,0.0,0.0,4.48
Prague,praha,Praha,2023-01-04T01:00:00Z,2023-01-04,1,2,2,False,0.0,0.0,4.0
Prague,praha,Praha,2023-01-04T02:00:00Z,2023-01-04,1,3,2,False,0.0,0.0,3.61
Prague,praha,Praha,2023-01-04T03:00:00Z,2023-01-04,1,4,2,False,0.0,0.0,2.92
Prague,praha,Praha,2023-01-04T04:00:00Z,2023-01-04,1,5,2,False,0.0,0.0,2.51
Prague,praha,Praha,2023-01-04T05:00:00Z,2023-01-04,1,6,2,False,0.0,0.0,2.3
Prague,praha,Praha,2023-01-04T06:00:00Z,2023-01-04,1,7,2,False,0.0,0.0,2.37
Prague,praha,Praha,2023-01-04T07:00:00Z,2023-01-04,1,8,2,False,0.0,0.0,2.43
Prague,praha,Praha,2023-01-04T08:00:00Z,2023-01-04,1,9,2,False,0.04793,69.95,3.18
Prague,praha,Praha,2023-01-04T09:00:00Z,2023-01-04,1,10,2,False,0.26718000000000003,314.63,4.44
Prague,praha,Praha,2023-01-04T10:00:00Z,2023-01-04,1,11,2,False,0.26153,309.47,5.47
Prague,praha,Praha,2023-01-04T11:00:00Z,2023-01-04,1,12,2,False,0.04438,66.75,6.09
Prague,praha,Praha,2023-01-04T12:00:00Z,2023-01-04,1,13,2,False,0.03434,54.7,6.49
Prague,praha,Praha,2023-01-04T13:00:00Z,2023-01-04,1,14,2,False,0.01677,32.45,7.14
Prague,praha,Praha,2023-01-04T14:00:00Z,2023-01-04,1,15,2,False,0.01791,33.98,7.47
Prague,praha,Praha,2023-01-04T15:00:00Z,2023-01-04,1,16,2,False,0.0,0.0,7.76
Prague,praha,Praha,2023-01-04T16:00:00Z,2023-01-04,1,17,2,False,0.0,0.0,8.03
Prague,praha,Praha,2023-01-04T17:00:00Z,2023-01-04,1,18,2,False,0.0,0.0,8.28
Prague,praha,Praha,2023-01-04T18:00:00Z,2023-01-04,1,19,2,False,0.0,0.0,8.35
Prague,praha,Praha,2023-01-04T19:00:00Z,2023-01-04,1,20,2,False,0.0,0.0,8.24
Prague,praha,Praha,2023-01-04T20:00:00Z,2023-01-04,1,21,2,False,0.0,0.0,8.38
Prague,praha,Praha,2023-01-04T21:00:00Z,2023-01-04,1,22,2,False,0.0,0.0,8.49
Prague,praha,Praha,2023-01-04T22:00:00Z,2023-01-04,1,23,2,False,0.0,0.0,8.72
Prague,praha,Praha,2023-01-04T23:00:00Z,2023-01-05,1,0,3,False,0.0,0.0,8.96
Prague,praha,Praha,2023-01-05T00:00:00Z,2023-01-05,1,1,3,False,0.0,0.0,9.39
Prague,praha,Praha,2023-01-05T01:00:00Z,2023-01-05,1,2,3,False,0.0,0.0,9.65
Prague,praha,Praha,2023-01-05T02:00:00Z,2023-01-05,1,3,3,False,0.0,0.0,9.64
Prague,praha,Praha,2023-01-05T03:00:00Z,2023-01-05,1,4,3,False,0.0,0.0,9.22
Prague,praha,Praha,2023-01-05T04:00:00Z,2023-01-05,1,5,3,False,0.0,0.0,8.72
Prague,praha,Praha,2023-01-05T05:00:00Z,2023-01-05,1,6,3,False,0.0,0.0,8.54
Prague,praha,Praha,2023-01-05T06:00:00Z,2023-01-05,1,7,3,False,0.0,0.0,8.33
Prague,praha,Praha,2023-01-05T07:00:00Z,2023-01-05,1,8,3,False,0.0,0.0,8.53
Prague,praha,Praha,2023-01-05T08:00:00Z,2023-01-05,1,9,3,False,0.30942000000000003,371.43,8.27
Prague,praha,Praha,2023-01-05T09:00:00Z,2023-01-05,1,10,3,False,0.47218,561.69,8.4
Prague,praha,Praha,2023-01-05T10:00:00Z,2023-01-05,1,11,3,False,0.5686100000000001,681.42,8.77
Prague,praha,Praha,2023-01-05T11:00:00Z,2023-01-05,1,12,3,False,0.30793,365.94,9.24
Prague,praha,Praha,2023-01-05T12:00:00Z,2023-01-05,1,13,3,False,0.03533,56.55,9.58
Prague,praha,Praha,2023-01-05T13:00:00Z,2023-01-05,1,14,3,False,0.01724,33.38,9.58
Prague,praha,Praha,2023-01-05T14:00:00Z,2023-01-05,1,15,3,False,0.00156,9.27,9.22
Prague,praha,Praha,2023-01-05T15:00:00Z,2023-01-05,1,16,3,False,0.0,0.0,8.66
Prague,praha,Praha,2023-01-05T16:00:00Z,2023-01-05,1,17,3,False,0.0,0.0,8.21
Prague,praha,Praha,2023-01-05T17:00:00Z,2023-01-05,1,18,3,False,0.0,0.0,7.9
Prague,praha,Praha,2023-01-05T18:00:00Z,2023-01-05,1,19,3,False,0.0,0.0,7.7
Prague,praha,Praha,2023-01-05T19:00:00Z,2023-01-05,1,20,3,False,0.0,0.0,7.56
Prague,praha,Praha,2023-01-05T20:00:00Z,2023-01-05,1,21,3,False,0.0,0.0,7.56
Prague,praha,Praha,2023-01-05T21:00:00Z,2023-01-05,1,22,3,False,0.0,0.0,7.52
Prague,praha,Praha,2023-01-05T22:00:00Z,2023-01-05,1,23,3,False,0.0,0.0,7.57
Prague,praha,Praha,2023-01-05T23:00:00Z,2023-01-06,1,0,4,False,0.0,0.0,7.58
Prague,praha,Praha,2023-01-06T00:00:00Z,2023-01-06,1,1,4,False,0.0,0.0,7.5
Prague,praha,Praha,2023-01-06T01:00:00Z,2023-01-06,1,2,4,False,0.0,0.0,7.34
Prague,praha,Praha,2023-01-06T02:00:00Z,2023-01-06,1,3,4,False,0.0,0.0,6.83
Prague,praha,Praha,2023-01-06T03:00:00Z,2023-01-06,1,4,4,False,0.0,0.0,6.84
Prague,praha,Praha,2023-01-06T04:00:00Z,2023-01-06,1,5,4,False,0.0,0.0,6.67
Prague,praha,Praha,2023-01-06T05:00:00Z,2023-01-06,1,6,4,False,0.0,0.0,6.56
Prague,praha,Praha,2023-01-06T06:00:00Z,2023-01-06,1,7,4,False,0.0,0.0,6.63
Prague,praha,Praha,2023-01-06T07:00:00Z,2023-01-06,1,8,4,False,0.0,0.0,7.07
Prague,praha,Praha,2023-01-06T08:00:00Z,2023-01-06,1,9,4,False,0.02548,43.83,7.3
Prague,praha,Praha,2023-01-06T09:00:00Z,2023-01-06,1,10,4,False,0.17175,212.17,7.88
Prague,praha,Praha,2023-01-06T10:00:00Z,2023-01-06,1,11,4,False,0.09090000000000001,121.68,8.61
Prague,praha,Praha,2023-01-06T11:00:00Z,2023-01-06,1,12,4,False,0.30272000000000004,364.37,9.13
Prague,praha,Praha,2023-01-06T12:00:00Z,2023-01-06,1,13,4,False,0.03525,56.55,9.69
Prague,praha,Praha,2023-01-06T13:00:00Z,2023-01-06,1,14,4,False,0.06639,93.72,10.22
Prague,praha,Praha,2023-01-06T14:00:00Z,2023-01-06,1,15,4,False,0.19363999999999998,240.48,10.09
Prague,praha,Praha,2023-01-06T15:00:00Z,2023-01-06,1,16,4,False,0.0,0.0,9.69
Prague,praha,Praha,2023-01-06T16:00:00Z,2023-01-06,1,17,4,False,0.0,0.0,9.17
Prague,praha,Praha,2023-01-06T17:00:00Z,2023-01-06,1,18,4,False,0.0,0.0,8.84
Prague,praha,Praha,2023-01-06T18:00:00Z,2023-01-06,1,19,4,False,0.0,0.0,8.55
Prague,praha,Praha,2023-01-06T19:00:00Z,2023-01-06,1,20,4,False,0.0,0.0,8.38
Prague,praha,Praha,2023-01-06T20:00:00Z,2023-01-06,1,21,4,False,0.0,0.0,8.12
Prague,praha,Praha,2023-01-06T21:00:00Z,2023-01-06,1,22,4,False,0.0,0.0,8.05
Prague,praha,Praha,2023-01-06T22:00:00Z,2023-01-06,1,23,4,False,0.0,0.0,7.88
Prague,praha,Praha,2023-01-06T23:00:00Z,2023-01-07,1,0,5,True,0.0,0.0,7.69
Prague,praha,Praha,2023-01-07T00:00:00Z,2023-01-07,1,1,5,True,0.0,0.0,7.7
Prague,praha,Praha,2023-01-07T01:00:00Z,2023-01-07,1,2,5,True,0.0,0.0,7.49
Prague,praha,Praha,2023-01-07T02:00:00Z,2023-01-07,1,3,5,True,0.0,0.0,7.29
Prague,praha,Praha,2023-01-07T03:00:00Z,2023-01-07,1,4,5,True,0.0,0.0,7.11
Prague,praha,Praha,2023-01-07T04:00:00Z,2023-01-07,1,5,5,True,0.0,0.0,7.22
Prague,praha,Praha,2023-01-07T05:00:00Z,2023-01-07,1,6,5,True,0.0,0.0,7.21
Prague,praha,Praha,2023-01-07T06:00:00Z,2023-01-07,1,7,5,True,0.0,0.0,7.05
Prague,praha,Praha,2023-01-07T07:00:00Z,2023-01-07,1,8,5,True,0.0,0.0,6.33
Prague,praha,Praha,2023-01-07T08:00:00Z,2023-01-07,1,9,5,True,0.13413,169.89,6.37
Prague,praha,Praha,2023-01-07T09:00:00Z,2023-01-07,1,10,5,True,0.12012,154.22,7.35
Prague,praha,Praha,2023-01-07T10:00:00Z,2023-01-07,1,11,5,True,0.14207,180.26,8.44
Prague,praha,Praha,2023-01-07T11:00:00Z,2023-01-07,1,12,5,True,0.09169,123.36,9.33
Prague,praha,Praha,2023-01-07T12:00:00Z,2023-01-07,1,13,5,True,0.10692,140.72,9.77
Prague,praha,Praha,2023-01-07T13:00:00Z,2023-01-07,1,14,5,True,0.01995,37.08,9.83
Prague,praha,Praha,2023-01-07T14:00:00Z,2023-01-07,1,15,5,True,0.07718000000000001,106.53,9.72
Prague,praha,Praha,2023-01-07T15:00:00Z,2023-01-07,1,16,5,True,0.0,0.0,8.79
Prague,praha,Praha,2023-01-07T16:00:00Z,2023-01-07,1,17,5,True,0.0,0.0,7.63
Prague,praha,Praha,2023-01-07T17:00:00Z,2023-01-07,1,18,5,True,0.0,0.0,6.35
Prague,praha,Praha,2023-01-07T18:00:00Z,2023-01-07,1,19,5,True,0.0,0.0,5.42
Prague,praha,Praha,2023-01-07T19:00:00Z,2023-01-07,1,20,5,True,0.0,0.0,5.0
Prague,praha,Praha,2023-01-07T20:00:00Z,2023-01-07,1,21,5,True,0.0,0.0,4.87
Prague,praha,Praha,2023-01-07T21:00:00Z,2023-01-07,1,22,5,True,0.0,0.0,4.59
Prague,praha,Praha,2023-01-07T22:00:00Z,2023-01-07,1,23,5,True,0.0,0.0,4.29
Prague,praha,Praha,2023-01-07T23:00:00Z,2023-01-08,1,0,6,True,0.0,0.0,3.92
Prague,praha,Praha,2023-01-08T00:00:00Z,2023-01-08,1,1,6,True,0.0,0.0,3.54
Prague,praha,Praha,2023-01-08T01:00:00Z,2023-01-08,1,2,6,True,0.0,0.0,3.01
Prague,praha,Praha,2023-01-08T02:00:00Z,2023-01-08,1,3,6,True,0.0,0.0,2.6
Prague,praha,Praha,2023-01-08T03:00:00Z,2023-01-08,1,4,6,True,0.0,0.0,2.17
Prague,praha,Praha,2023-01-08T04:00:00Z,2023-01-08,1,5,6,True,0.0,0.0,1.97
Prague,praha,Praha,2023-01-08T05:00:00Z,2023-01-08,1,6,6,True,0.0,0.0,1.78
Prague,praha,Praha,2023-01-08T06:00:00Z,2023-01-08,1,7,6,True,0.0,0.0,1.53
Prague,praha,Praha,2023-01-08T07:00:00Z,2023-01-08,1,8,6,True,0.0,0.0,1.38
Prague,praha,Praha,2023-01-08T08:00:00Z,2023-01-08,1,9,6,True,0.0179,33.38,2.08
Prague,praha,Praha,2023-01-08T09:00:00Z,2023-01-08,1,10,6,True,0.02578,43.57,3.16
Prague,praha,Praha,2023-01-08T10:00:00Z,2023-01-08,1,11,6,True,0.060899999999999996,85.65,4.22
Prague,praha,Praha,2023-01-08T11:00:00Z,2023-01-08,1,12,6,True,0.09981999999999999,130.2,5.09
Prague,praha,Praha,2023-01-08T12:00:00Z,2023-01-08,1,13,6,True,0.10592,137.16,5.6
Prague,praha,Praha,2023-01-08T13:00:00Z,2023-01-08,1,14,6,True,0.06565,91.58,6.08
Prague,praha,Praha,2023-01-08T14:00:00Z,2023-01-08,1,15,6,True,0.08395,112.61,6.0
Prague,praha,Praha,2023-01-08T15:00:00Z,2023-01-08,1,16,6,True,0.0,0.0,5.34
Prague,praha,Praha,2023-01-08T16:00:00Z,2023-01-08,1,17,6,True,0.0,0.0,4.67
Prague,praha,Praha,2023-01-08T17:00:00Z,2023-01-08,1,18,6,True,0.0,0.0,4.51
Prague,praha,Praha,2023-01-08T18:00:00Z,2023-01-08,1,19,6,True,0.0,0.0,4.37
Prague,praha,Praha,2023-01-08T19:00:00Z,2023-01-08,1,20,6,True,0.0,0.0,3.25
Prague,praha,Praha,2023-01-08T20:00:00Z,2023-01-08,1,21,6,True,0.0,0.0,2.7
Prague,praha,Praha,2023-01-08T21:00:00Z,2023-01-08,1,22,6,True,0.0,0.0,2.01
Prague,praha,Praha,2023-01-08T22:00:00Z,2023-01-08,1,23,6,True,0.0,0.0,1.63
Prague,praha,Praha,2023-01-08T23:00:00Z,2023-01-09,1,0,0,False,0.0,0.0,1.47
Prague,praha,Praha,2023-01-09T00:00:00Z,2023-01-09,1,1,0,False,0.0,0.0,1.66
Prague,praha,Praha,2023-01-09T01:00:00Z,2023-01-09,1,2,0,False,0.0,0.0,1.71
Prague,praha,Praha,2023-01-09T02:00:00Z,2023-01-09,1,3,0,False,0.0,0.0,1.71
Prague,praha,Praha,2023-01-09T03:00:00Z,2023-01-09,1,4,0,False,0.0,0.0,1.71
Prague,praha,Praha,2023-01-09T04:00:00Z,2023-01-09,1,5,0,False,0.0,0.0,1.65
Prague,praha,Praha,2023-01-09T05:00:00Z,2023-01-09,1,6,0,False,0.0,0.0,2.15
Prague,praha,Praha,2023-01-09T06:00:00Z,2023-01-09,1,7,0,False,0.0,0.0,2.32
Prague,praha,Praha,2023-01-09T07:00:00Z,2023-01-09,1,8,0,False,0.0,0.0,2.12
Prague,praha,Praha,2023-01-09T08:00:00Z,2023-01-09,1,9,0,False,0.00717,18.54,2.58
Prague,praha,Praha,2023-01-09T09:00:00Z,2023-01-09,1,10,0,False,0.07261,98.62,3.85
Prague,praha,Praha,2023-01-09T10:00:00Z,2023-01-09,1,11,0,False,0.08443,112.95,5.52
Prague,praha,Praha,2023-01-09T11:00:00Z,2023-01-09,1,12,0,False,0.1767,216.74,6.54
Prague,praha,Praha,2023-01-09T12:00:00Z,2023-01-09,1,13,0,False,0.0603,85.65,6.87
Prague,praha,Praha,2023-01-09T13:00:00Z,2023-01-09,1,14,0,False,0.05908,84.0,6.67
Prague,praha,Praha,2023-01-09T14:00:00Z,2023-01-09,1,15,0,False,0.10732,138.85,6.22
Prague,praha,Praha,2023-01-09T15:00:00Z,2023-01-09,1,16,0,False,0.0,0.0,5.6
Prague,praha,Praha,2023-01-09T16:00:00Z,2023-01-09,1,17,0,False,0.0,0.0,4.88
Prague,praha,Praha,2023-01-09T17:00:00Z,2023-01-09,1,18,0,False,0.0,0.0,4.23
Prague,praha,Praha,2023-01-09T18:00:00Z,2023-01-09,1,19,0,False,0.0,0.0,3.85
Prague,praha,Praha,2023-01-09T19:00:00Z,2023-01-09,1,20,0,False,0.0,0.0,3.3
Prague,praha,Praha,2023-01-09T20:00:00Z,2023-01-09,1,21,0,False,0.0,0.0,3.07
Prague,praha,Praha,2023-01-09T21:00:00Z,2023-01-09,1,22,0,False,0.0,0.0,2.81
Prague,praha,Praha,2023-01-09T22:00:00Z,2023-01-09,1,23,0,False,0.0,0.0,2.78
Prague,praha,Praha,2023-01-09T23:00:00Z,2023-01-10,1,0,1,False,0.0,0.0,3.12
Prague,praha,Praha,2023-01-10T00:00:00Z,2023-01-10,1,1,1,False,0.0,0.0,3.4
Prague,praha,Praha,2023-01-10T01:00:00Z,2023-01-10,1,2,1,False,0.0,0.0,3.75
Prague,praha,Praha,2023-01-10T02:00:00Z,2023-01-10,1,3,1,False,0.0,0.0,3.83
Prague,praha,Praha,2023-01-10T03:00:00Z,2023-01-10,1,4,1,False,0.0,0.0,3.87
Prague,praha,Praha,2023-01-10T04:00:00Z,2023-01-10,1,5,1,False,0.0,0.0,3.81
Prague,praha,Praha,2023-01-10T05:00:00Z,2023-01-10,1,6,1,False,0.0,0.0,3.84
Prague,praha,Praha,2023-01-10T06:00:00Z,2023-01-10,1,7,1,False,0.0,0.0,3.95
Prague,praha,Praha,2023-01-10T07:00:00Z,2023-01-10,1,8,1,False,0.0,0.0,3.92
Prague,praha,Praha,2023-01-10T08:00:00Z,2023-01-10,1,9,1,False,0.24134,288.56,4.03
Prague,praha,Praha,2023-01-10T09:00:00Z,2023-01-10,1,10,1,False,0.39332,462.14,4.58
Prague,praha,Praha,2023-01-10T10:00:00Z,2023-01-10,1,11,1,False,0.5029399999999999,594.92,5.09
Prague,praha,Praha,2023-01-10T11:00:00Z,2023-01-10,1,12,1,False,0.11882,151.09,5.53
Prague,praha,Praha,2023-01-10T12:00:00Z,2023-01-10,1,13,1,False,0.039799999999999995,61.19,5.83
Prague,praha,Praha,2023-01-10T13:00:00Z,2023-01-10,1,14,1,False,0.19602,236.59,5.95
Prague,praha,Praha,2023-01-10T14:00:00Z,2023-01-10,1,15,1,False,0.12872999999999998,162.92,5.71
Prague,praha,Praha,2023-01-10T15:00:00Z,2023-01-10,1,16,1,False,0.0,0.0,4.99
Prague,praha,Praha,2023-01-10T16:00:00Z,2023-01-10,1,17,1,False,0.0,0.0,3.73
Prague,praha,Praha,2023-01-10T17:00:00Z,2023-01-10,1,18,1,False,0.0,0.0,2.77
Prague,praha,Praha,2023-01-10T18:00:00Z,2023-01-10,1,19,1,False,0.0,0.0,2.13
Prague,praha,Praha,2023-01-10T19:00:00Z,2023-01-10,1,20,1,False,0.0,0.0,1.52
Prague,praha,Praha,2023-01-10T20:00:00Z,2023-01-10,1,21,1,False,0.0,0.0,1.05
Prague,praha,Praha,2023-01-10T21:00:00Z,2023-01-10,1,22,1,False,0.0,0.0,0.82
Prague,praha,Praha,2023-01-10T22:00:00Z,2023-01-10,1,23,1,False,0.0,0.0,0.45
Prague,praha,Praha,2023-01-10T23:00:00Z,2023-01-11,1,0,2,False,0.0,0.0,0.17
Prague,praha,Praha,2023-01-11T00:00:00Z,2023-01-11,1,1,2,False,0.0,0.0,-0.01
Prague,praha,Praha,2023-01-11T01:00:00Z,2023-01-11,1,2,2,False,0.0,0.0,-0.05
Prague,praha,Praha,2023-01-11T02:00:00Z,2023-01-11,1,3,2,False,0.0,0.0,-0.16
Prague,praha,Praha,2023-01-11T03:00:00Z,2023-01-11,1,4,2,False,0.0,0.0,-0.14
Prague,praha,Praha,2023-01-11T04:00:00Z,2023-01-11,1,5,2,False,0.0,0.0,0.48
Prague,praha,Praha,2023-01-11T05:00:00Z,2023-01-11,1,6,2,False,0.0,0.0,1.09
Prague,praha,Praha,2023-01-11T06:00:00Z,2023-01-11,1,7,2,False,0.0,0.0,1.96
Prague,praha,Praha,2023-01-11T07:00:00Z,2023-01-11,1,8,2,False,0.0,0.0,2.81
Prague,praha,Praha,2023-01-11T08:00:00Z,2023-01-11,1,9,2,False,0.05286,75.77,3.38
Prague,praha,Praha,2023-01-11T09:00:00Z,2023-01-11,1,10,2,False,0.050140000000000004,72.98,4.02
Prague,praha,Praha,2023-01-11T10:00:00Z,2023-01-11,1,11,2,False,0.14633000000000002,181.43,4.82
Prague,praha,Praha,2023-01-11T11:00:00Z,2023-01-11,1,12,2,False,0.12281,155.91,5.52
Prague,praha,Praha,2023-01-11T12:00:00Z,2023-01-11,1,13,2,False,0.04045,62.12,6.18
Prague,praha,Praha,2023-01-11T13:00:00Z,2023-01-11,1,14,2,False,0.04874,72.07,6.7
Prague,praha,Praha,2023-01-11T14:00:00Z,2023-01-11,1,15,2,False,0.00159,9.27,7.0
Prague,praha,Praha,2023-01-11T15:00:00Z,2023-01-11,1,16,2,False,0.0,0.0,7.09
Prague,praha,Praha,2023-01-11T16:00:00Z,2023-01-11,1,17,2,False,0.0,0.0,6.95
Prague,praha,Praha,2023-01-11T17:00:00Z,2023-01-11,1,18,2,False,0.0,0.0,7.03
Prague,praha,Praha,2023-01-11T18:00:00Z,2023-01-11,1,19,2,False,0.0,0.0,7.03
Prague,praha,Praha,2023-01-11T19:00:00Z,2023-01-11,1,20,2,False,0.0,0.0,7.04
