ts_utc_hour,price_eur_mwh,hours,date_local,hour,month,is_weekend
2023-01-01T00:00:00Z,-0.35,1.0,2023-01-01,1,1,True
2023-01-01T01:00:00Z,-0.97,1.0,2023-01-01,2,1,True
2023-01-01T02:00:00Z,-1.93,1.0,2023-01-01,3,1,True
2023-01-01T03:00:00Z,-3.07,1.0,2023-01-01,4,1,True
2023-01-01T04:00:00Z,-1.86,1.0,2023-01-01,5,1,True
2023-01-01T05:00:00Z,-3.44,1.0,2023-01-01,6,1,True
2023-01-01T06:00:00Z,-0.47,1.0,2023-01-01,7,1,True
2023-01-01T07:00:00Z,-0.3,1.0,2023-01-01,8,1,True
2023-01-01T08:00:00Z,0.26,1.0,2023-01-01,9,1,True
2023-01-01T09:00:00Z,0.69,1.0,2023-01-01,10,1,True
2023-01-01T10:00:00Z,1.17,1.0,2023-01-01,11,1,True
2023-01-01T11:00:00Z,1.34,1.0,2023-01-01,12,1,True
2023-01-01T12:00:00Z,1.53,1.0,2023-01-01,13,1,True
2023-01-01T13:00:00Z,5.78,1.0,2023-01-01,14,1,True
2023-01-01T14:00:00Z,23.72,1.0,2023-01-01,15,1,True
2023-01-01T15:00:00Z,36.54,1.0,2023-01-01,16,1,True
2023-01-01T16:00:00Z,46.03,1.0,2023-01-01,17,1,True
2023-01-01T17:00:00Z,53.99,1.0,2023-01-01,18,1,True
2023-01-01T18:00:00Z,54.95,1.0,2023-01-01,19,1,True
2023-01-01T19:00:00Z,49.16,1.0,2023-01-01,20,1,True
2023-01-01T20:00:00Z,44.56,1.0,2023-01-01,21,1,True
2023-01-01T21:00:00Z,45.96,1.0,2023-01-01,22,1,True
2023-01-01T22:00:00Z,35.0,1.0,2023-01-01,23,1,True
2023-01-01T23:00:00Z,63.02,1.0,2023-01-02,0,1,False
2023-01-02T00:00:00Z,56.08,1.0,2023-01-02,1,1,False
2023-01-02T01:00:00Z,52.93,1.0,2023-01-02,2,1,False
2023-01-02T02:00:00Z,44.39,1.0,2023-01-02,3,1,False
2023-01-02T03:00:00Z,50.08,1.0,2023-01-02,4,1,False
2023-01-02T04:00:00Z,71.36,1.0,2023-01-02,5,1,False
2023-01-02T05:00:00Z,105.08,1.0,2023-01-02,6,1,False
2023-01-02T06:00:00Z,140.64,1.0,2023-01-02,7,1,False
2023-01-02T07:00:00Z,146.39,1.0,2023-01-02,8,1,False
2023-01-02T08:00:00Z,147.87,1.0,2023-01-02,9,1,False
2023-01-02T09:00:00Z,145.61,1.0,2023-01-02,10,1,False
2023-01-02T10:00:00Z,143.35,1.0,2023-01-02,11,1,False
2023-01-02T11:00:00Z,144.38,1.0,2023-01-02,12,1,False
2023-01-02T12:00:00Z,143.76,1.0,2023-01-02,13,1,False
2023-01-02T13:00:00Z,148.2,1.0,2023-01-02,14,1,False
2023-01-02T14:00:00Z,155.34,1.0,2023-01-02,15,1,False
2023-01-02T15:00:00Z,162.79,1.0,2023-01-02,16,1,False
2023-01-02T16:00:00Z,170.45,1.0,2023-01-02,17,1,False
2023-01-02T17:00:00Z,174.74,1.0,2023-01-02,18,1,False
2023-01-02T18:00:00Z,164.6,1.0,2023-01-02,19,1,False
2023-01-02T19:00:00Z,153.0,1.0,2023-01-02,20,1,False
2023-01-02T20:00:00Z,141.67,1.0,2023-01-02,21,1,False
2023-01-02T21:00:00Z,134.91,1.0,2023-01-02,22,1,False
2023-01-02T22:00:00Z,124.22,1.0,2023-01-02,23,1,False
2023-01-02T23:00:00Z,130.01,1.0,2023-01-03,0,1,False
2023-01-03T00:00:00Z,120.0,1.0,2023-01-03,1,1,False
2023-01-03T01:00:00Z,118.76,1.0,2023-01-03,2,1,False
2023-01-03T02:00:00Z,115.0,1.0,2023-01-03,3,1,False
2023-01-03T03:00:00Z,113.63,1.0,2023-01-03,4,1,False
2023-01-03T04:00:00Z,116.27,1.0,2023-01-03,5,1,False
2023-01-03T05:00:00Z,138.92,1.0,2023-01-03,6,1,False
2023-01-03T06:00:00Z,159.92,1.0,2023-01-03,7,1,False
2023-01-03T07:00:00Z,169.17,1.0,2023-01-03,8,1,False
2023-01-03T08:00:00Z,171.18,1.0,2023-01-03,9,1,False
2023-01-03T09:00:00Z,168.57,1.0,2023-01-03,10,1,False
2023-01-03T10:00:00Z,169.49,1.0,2023-01-03,11,1,False
2023-01-03T11:00:00Z,164.5,1.0,2023-01-03,12,1,False
2023-01-03T12:00:00Z,160.91,1.0,2023-01-03,13,1,False
2023-01-03T13:00:00Z,163.06,1.0,2023-01-03,14,1,False
2023-01-03T14:00:00Z,166.42,1.0,2023-01-03,15,1,False
2023-01-03T15:00:00Z,169.59,1.0,2023-01-03,16,1,False
2023-01-03T16:00:00Z,165.85,1.0,2023-01-03,17,1,False
2023-01-03T17:00:00Z,168.23,1.0,2023-01-03,18,1,False
2023-01-03T18:00:00Z,160.99,1.0,2023-01-03,19,1,False
2023-01-03T19:00:00Z,149.62,1.0,2023-01-03,20,1,False
2023-01-03T20:00:00Z,135.03,1.0,2023-01-03,21,1,False
2023-01-03T21:00:00Z,119.03,1.0,2023-01-03,22,1,False
2023-01-03T22:00:00Z,104.95,1.0,2023-01-03,23,1,False
2023-01-03T23:00:00Z,90.34,1.0,2023-01-04,0,1,False
2023-01-04T00:00:00Z,80.01,1.0,2023-01-04,1,1,False
2023-01-04T01:00:00Z,77.87,1.0,2023-01-04,2,1,False
2023-01-04T02:00:00Z,62.38,1.0,2023-01-04,3,1,False
2023-01-04T03:00:00Z,80.01,1.0,2023-01-04,4,1,False
2023-01-04T04:00:00Z,88.44,1.0,2023-01-04,5,1,False
2023-01-04T05:00:00Z,107.48,1.0,2023-01-04,6,1,False
2023-01-04T06:00:00Z,132.33,1.0,2023-01-04,7,1,False
2023-01-04T07:00:00Z,135.0,1.0,2023-01-04,8,1,False
2023-01-04T08:00:00Z,133.09,1.0,2023-01-04,9,1,False
2023-01-04T09:00:00Z,125.0,1.0,2023-01-04,10,1,False
2023-01-04T10:00:00Z,123.38,1.0,2023-01-04,11,1,False
2023-01-04T11:00:00Z,129.67,1.0,2023-01-04,12,1,False
2023-01-04T12:00:00Z,120.92,1.0,2023-01-04,13,1,False
2023-01-04T13:00:00Z,121.55,1.0,2023-01-04,14,1,False
2023-01-04T14:00:00Z,115.29,1.0,2023-01-04,15,1,False
2023-01-04T15:00:00Z,121.43,1.0,2023-01-04,16,1,False
2023-01-04T16:00:00Z,156.88,1.0,2023-01-04,17,1,False
2023-01-04T17:00:00Z,133.58,1.0,2023-01-04,18,1,False
2023-01-04T18:00:00Z,155.83,1.0,2023-01-04,19,1,False
2023-01-04T19:00:00Z,153.14,1.0,2023-01-04,20,1,False
2023-01-04T20:00:00Z,149.69,1.0,2023-01-04,21,1,False
2023-01-04T21:00:00Z,150.09,1.0,2023-01-04,22,1,False
2023-01-04T22:00:00Z,105.03,1.0,2023-01-04,23,1,False
2023-01-04T23:00:00Z,112.27,1.0,2023-01-05,0,1,False
2023-01-05T00:00:00Z,117.85,1.0,2023-01-05,1,1,False
2023-01-05T01:00:00Z,104.17,1.0,2023-01-05,2,1,False
2023-01-05T02:00:00Z,56.07,1.0,2023-01-05,3,1,False
2023-01-05T03:00:00Z,90.74,1.0,2023-01-05,4,1,False
2023-01-05T04:00:00Z,113.43,1.0,2023-01-05,5,1,False
2023-01-05T05:00:00Z,120.27,1.0,2023-01-05,6,1,False
2023-01-05T06:00:00Z,150.0,1.0,2023-01-05,7,1,False
2023-01-05T07:00:00Z,153.73,1.0,2023-01-05,8,1,False
2023-01-05T08:00:00Z,144.97,1.0,2023-01-05,9,1,False
2023-01-05T09:00:00Z,140.03,1.0,2023-01-05,10,1,False
2023-01-05T10:00:00Z,144.25,1.0,2023-01-05,11,1,False
2023-01-05T11:00:00Z,142.2,1.0,2023-01-05,12,1,False
2023-01-05T12:00:00Z,142.72,1.0,2023-01-05,13,1,False
2023-01-05T13:00:00Z,151.03,1.0,2023-01-05,14,1,False
2023-01-05T14:00:00Z,159.48,1.0,2023-01-05,15,1,False
2023-01-05T15:00:00Z,172.73,1.0,2023-01-05,16,1,False
2023-01-05T16:00:00Z,193.42,1.0,2023-01-05,17,1,False
2023-01-05T17:00:00Z,194.67,1.0,2023-01-05,18,1,False
2023-01-05T18:00:00Z,177.98,1.0,2023-01-05,19,1,False
2023-01-05T19:00:00Z,163.99,1.0,2023-01-05,20,1,False
2023-01-05T20:00:00Z,152.0,1.0,2023-01-05,21,1,False
2023-01-05T21:00:00Z,144.64,1.0,2023-01-05,22,1,False
2023-01-05T22:00:00Z,127.0,1.0,2023-01-05,23,1,False
2023-01-05T23:00:00Z,107.21,1.0,2023-01-06,0,1,False
2023-01-06T00:00:00Z,101.1,1.0,2023-01-06,1,1,False
2023-01-06T01:00:00Z,96.73,1.0,2023-01-06,2,1,False
2023-01-06T02:00:00Z,82.72,1.0,2023-01-06,3,1,False
2023-01-06T03:00:00Z,84.99,1.0,2023-01-06,4,1,False
2023-01-06T04:00:00Z,90.26,1.0,2023-01-06,5,1,False
2023-01-06T05:00:00Z,100.76,1.0,2023-01-06,6,1,False
2023-01-06T06:00:00Z,123.33,1.0,2023-01-06,7,1,False
2023-01-06T07:00:00Z,127.38,1.0,2023-01-06,8,1,False
2023-01-06T08:00:00Z,128.27,1.0,2023-01-06,9,1,False
2023-01-06T09:00:00Z,124.89,1.0,2023-01-06,10,1,False
2023-01-06T10:00:00Z,117.69,1.0,2023-01-06,11,1,False
2023-01-06T11:00:00Z,117.77,1.0,2023-01-06,12,1,False
2023-01-06T12:00:00Z,113.38,1.0,2023-01-06,13,1,False
2023-01-06T13:00:00Z,127.84,1.0,2023-01-06,14,1,False
2023-01-06T14:00:00Z,138.09,1.0,2023-01-06,15,1,False
2023-01-06T15:00:00Z,145.28,1.0,2023-01-06,16,1,False
2023-01-06T16:00:00Z,155.93,1.0,2023-01-06,17,1,False
2023-01-06T17:00:00Z,163.5,1.0,2023-01-06,18,1,False
2023-01-06T18:00:00Z,146.74,1.0,2023-01-06,19,1,False
2023-01-06T19:00:00Z,139.27,1.0,2023-01-06,20,1,False
2023-01-06T20:00:00Z,129.99,1.0,2023-01-06,21,1,False
2023-01-06T21:00:00Z,129.94,1.0,2023-01-06,22,1,False
2023-01-06T22:00:00Z,121.21,1.0,2023-01-06,23,1,False
2023-01-06T23:00:00Z,101.02,1.0,2023-01-07,0,1,True
2023-01-07T00:00:00Z,100.92,1.0,2023-01-07,1,1,True
2023-01-07T01:00:00Z,96.34,1.0,2023-01-07,2,1,True
2023-01-07T02:00:00Z,89.43,1.0,2023-01-07,3,1,True
2023-01-07T03:00:00Z,85.01,1.0,2023-01-07,4,1,True
2023-01-07T04:00:00Z,86.96,1.0,2023-01-07,5,1,True
2023-01-07T05:00:00Z,97.41,1.0,2023-01-07,6,1,True
2023-01-07T06:00:00Z,103.21,1.0,2023-01-07,7,1,True
2023-01-07T07:00:00Z,128.66,1.0,2023-01-07,8,1,True
2023-01-07T08:00:00Z,135.71,1.0,2023-01-07,9,1,True
2023-01-07T09:00:00Z,126.08,1.0,2023-01-07,10,1,True
2023-01-07T10:00:00Z,122.97,1.0,2023-01-07,11,1,True
2023-01-07T11:00:00Z,120.0,1.0,2023-01-07,12,1,True
2023-01-07T12:00:00Z,117.14,1.0,2023-01-07,13,1,True
2023-01-07T13:00:00Z,122.24,1.0,2023-01-07,14,1,True
2023-01-07T14:00:00Z,123.58,1.0,2023-01-07,15,1,True
2023-01-07T15:00:00Z,99.99,1.0,2023-01-07,16,1,True
2023-01-07T16:00:00Z,103.86,1.0,2023-01-07,17,1,True
2023-01-07T17:00:00Z,115.0,1.0,2023-01-07,18,1,True
2023-01-07T18:00:00Z,104.83,1.0,2023-01-07,19,1,True
2023-01-07T19:00:00Z,110.0,1.0,2023-01-07,20,1,True
2023-01-07T20:00:00Z,98.41,1.0,2023-01-07,21,1,True
2023-01-07T21:00:00Z,98.74,1.0,2023-01-07,22,1,True
2023-01-07T22:00:00Z,70.27,1.0,2023-01-07,23,1,True
2023-01-07T23:00:00Z,57.66,1.0,2023-01-08,0,1,True
2023-01-08T00:00:00Z,58.82,1.0,2023-01-08,1,1,True
2023-01-08T01:00:00Z,51.71,1.0,2023-01-08,2,1,True
2023-01-08T02:00:00Z,39.15,1.0,2023-01-08,3,1,True
2023-01-08T03:00:00Z,50.25,1.0,2023-01-08,4,1,True
2023-01-08T04:00:00Z,49.78,1.0,2023-01-08,5,1,True
2023-01-08T05:00:00Z,55.4,1.0,2023-01-08,6,1,True
2023-01-08T06:00:00Z,62.86,1.0,2023-01-08,7,1,True
2023-01-08T07:00:00Z,79.01,1.0,2023-01-08,8,1,True
2023-01-08T08:00:00Z,97.55,1.0,2023-01-08,9,1,True
2023-01-08T09:00:00Z,102.4,1.0,2023-01-08,10,1,True
2023-01-08T10:00:00Z,103.87,1.0,2023-01-08,11,1,True
2023-01-08T11:00:00Z,101.69,1.0,2023-01-08,12,1,True
2023-01-08T12:00:00Z,99.0,1.0,2023-01-08,13,1,True
2023-01-08T13:00:00Z,104.29,1.0,2023-01-08,14,1,True
2023-01-08T14:00:00Z,107.91,1.0,2023-01-08,15,1,True
2023-01-08T15:00:00Z,125.6,1.0,2023-01-08,16,1,True
2023-01-08T16:00:00Z,133.98,1.0,2023-01-08,17,1,True
2023-01-08T17:00:00Z,127.83,1.0,2023-01-08,18,1,True
2023-01-08T18:00:00Z,119.68,1.0,2023-01-08,19,1,True
2023-01-08T19:00:00Z,120.0,1.0,2023-01-08,20,1,True
2023-01-08T20:00:00Z,106.05,1.0,2023-01-08,21,1,True
2023-01-08T21:00:00Z,100.24,1.0,2023-01-08,22,1,True
2023-01-08T22:00:00Z,81.35,1.0,2023-01-08,23,1,True
2023-01-08T23:00:00Z,75.13,1.0,2023-01-09,0,1,False
2023-01-09T00:00:00Z,64.38,1.0,2023-01-09,1,1,False
2023-01-09T01:00:00Z,60.28,1.0,2023-01-09,2,1,False
2023-01-09T02:00:00Z,39.41,1.0,2023-01-09,3,1,False
2023-01-09T03:00:00Z,49.2,1.0,2023-01-09,4,1,False
2023-01-09T04:00:00Z,75.26,1.0,2023-01-09,5,1,False
2023-01-09T05:00:00Z,113.36,1.0,2023-01-09,6,1,False
2023-01-09T06:00:00Z,164.96,1.0,2023-01-09,7,1,False
2023-01-09T07:00:00Z,180.0,1.0,2023-01-09,8,1,False
2023-01-09T08:00:00Z,178.4,1.0,2023-01-09,9,1,False
2023-01-09T09:00:00Z,166.12,1.0,2023-01-09,10,1,False
2023-01-09T10:00:00Z,169.99,1.0,2023-01-09,11,1,False
2023-01-09T11:00:00Z,159.15,1.0,2023-01-09,12,1,False
2023-01-09T12:00:00Z,158.72,1.0,2023-01-09,13,1,False
2023-01-09T13:00:00Z,159.82,1.0,2023-01-09,14,1,False
2023-01-09T14:00:00Z,167.49,1.0,2023-01-09,15,1,False
2023-01-09T15:00:00Z,174.66,1.0,2023-01-09,16,1,False
2023-01-09T16:00:00Z,175.93,1.0,2023-01-09,17,1,False
2023-01-09T17:00:00Z,182.18,1.0,2023-01-09,18,1,False
2023-01-09T18:00:00Z,175.8,1.0,2023-01-09,19,1,False
2023-01-09T19:00:00Z,164.22,1.0,2023-01-09,20,1,False
2023-01-09T20:00:00Z,140.34,1.0,2023-01-09,21,1,False
2023-01-09T21:00:00Z,132.0,1.0,2023-01-09,22,1,False
2023-01-09T22:00:00Z,108.31,1.0,2023-01-09,23,1,False
2023-01-09T23:00:00Z,106.1,1.0,2023-01-10,0,1,False
2023-01-10T00:00:00Z,96.47,1.0,2023-01-10,1,1,False
2023-01-10T01:00:00Z,94.63,1.0,2023-01-10,2,1,False
2023-01-10T02:00:00Z,90.7,1.0,2023-01-10,3,1,False
2023-01-10T03:00:00Z,95.64,1.0,2023-01-10,4,1,False
2023-01-10T04:00:00Z,108.6,1.0,2023-01-10,5,1,False
2023-01-10T05:00:00Z,142.77,1.0,2023-01-10,6,1,False
2023-01-10T06:00:00Z,167.67,1.0,2023-01-10,7,1,False
2023-01-10T07:00:00Z,174.33,1.0,2023-01-10,8,1,False
2023-01-10T08:00:00Z,169.49,1.0,2023-01-10,9,1,False
2023-01-10T09:00:00Z,165.16,1.0,2023-01-10,10,1,False
2023-01-10T10:00:00Z,159.01,1.0,2023-01-10,11,1,False
2023-01-10T11:00:00Z,154.99,1.0,2023-01-10,12,1,False
2023-01-10T12:00:00Z,155.43,1.0,2023-01-10,13,1,False
2023-01-10T13:00:00Z,158.23,1.0,2023-01-10,14,1,False
2023-01-10T14:00:00Z,158.83,1.0,2023-01-10,15,1,False
2023-01-10T15:00:00Z,157.59,1.0,2023-01-10,16,1,False
2023-01-10T16:00:00Z,160.94,1.0,2023-01-10,17,1,False
2023-01-10T17:00:00Z,155.24,1.0,2023-01-10,18,1,False
2023-01-10T18:00:00Z,148.57,1.0,2023-01-10,19,1,False
2023-01-10T19:00:00Z,136.78,1.0,2023-01-10,20,1,False
2023-01-10T20:00:00Z,114.06,1.0,2023-01-10,21,1,False
2023-01-10T21:00:00Z,104.18,1.0,2023-01-10,22,1,False
2023-01-10T22:00:00Z,67.83,1.0,2023-01-10,23,1,False
2023-01-10T23:00:00Z,19.48,1.0,2023-01-11,0,1,False
2023-01-11T00:00:00Z,5.43,1.0,2023-01-11,1,1,False
2023-01-11T01:00:00Z,7.91,1.0,2023-01-11,2,1,False
2023-01-11T02:00:00Z,1.96,1.0,2023-01-11,3,1,False
2023-01-11T03:00:00Z,15.15,1.0,2023-01-11,4,1,False
2023-01-11T04:00:00Z,57.0,1.0,2023-01-11,5,1,False
2023-01-11T05:00:00Z,113.9,1.0,2023-01-11,6,1,False
2023-01-11T06:00:00Z,155.41,1.0,2023-01-11,7,1,False
2023-01-11T07:00:00Z,166.02,1.0,2023-01-11,8,1,False
2023-01-11T08:00:00Z,177.57,1.0,2023-01-11,9,1,False
2023-01-11T09:00:00Z,161.21,1.0,2023-01-11,10,1,False
2023-01-11T10:00:00Z,156.02,1.0,2023-01-11,11,1,False
2023-01-11T11:00:00Z,157.83,1.0,2023-01-11,12,1,False
2023-01-11T12:00:00Z,143.03,1.0,2023-01-11,13,1,False
2023-01-11T13:00:00Z,147.84,1.0,2023-01-11,14,1,False
2023-01-11T14:00:00Z,148.16,1.0,2023-01-11,15,1,False
2023-01-11T15:00:00Z,153.11,1.0,2023-01-11,16,1,False
2023-01-11T16:00:00Z,157.97,1.0,2023-01-11,17,1,False
2023-01-11T17:00:00Z,155.22,1.0,2023-01-11,18,1,False
2023-01-11T18:00:00Z,156.0,1.0,2023-01-11,19,1,False
2023-01-11T19:00:00Z,146.14,1.0,2023-01-11,20,1,False
2023-01-11T20:00:00Z,128.01,1.0,2023-01-11,21,1,False
2023-01-11T21:00:00Z,123.78,1.0,2023-01-11,22,1,False
2023-01-11T22:00:00Z,103.32,1.0,2023-01-11,23,1,False
2023-01-11T23:00:00Z,77.0,1.0,2023-01-12,0,1,False
2023-01-12T00:00:00Z,80.19,1.0,2023-01-12,1,1,False
2023-01-12T01:00:00Z,61.15,1.0,2023-01-12,2,1,False
2023-01-12T02:00:00Z,61.71,1.0,2023-01-12,3,1,False
2023-01-12T03:00:00Z,60.01,1.0,2023-01-12,4,1,False
2023-01-12T04:00:00Z,78.25,1.0,2023-01-12,5,1,False
2023-01-12T05:00:00Z,132.12,1.0,2023-01-12,6,1,False
2023-01-12T06:00:00Z,160.0,1.0,2023-01-12,7,1,False
2023-01-12T07:00:00Z,155.22,1.0,2023-01-12,8,1,False
2023-01-12T08:00:00Z,170.01,1.0,2023-01-12,9,1,False
2023-01-12T09:00:00Z,152.78,1.0,2023-01-12,10,1,False
2023-01-12T10:00:00Z,144.62,1.0,2023-01-12,11,1,False
2023-01-12T11:00:00Z,137.25,1.0,2023-01-12,12,1,False
2023-01-12T12:00:00Z,139.79,1.0,2023-01-12,13,1,False
2023-01-12T13:00:00Z,135.0,1.0,2023-01-12,14,1,False
2023-01-12T14:00:00Z,121.85,1.0,2023-01-12,15,1,False
2023-01-12T15:00:00Z,122.77,1.0,2023-01-12,16,1,False
2023-01-12T16:00:00Z,134.84,1.0,2023-01-12,17,1,False
2023-01-12T17:00:00Z,147.05,1.0,2023-01-12,18,1,False
2023-01-12T18:00:00Z,142.34,1.0,2023-01-12,19,1,False
2023-01-12T19:00:00Z,143.58,1.0,2023-01-12,20,1,False
2023-01-12T20:00:00Z,113.32,1.0,2023-01-12,21,1,False
2023-01-12T21:00:00Z,102.7,1.0,2023-01-12,22,1,False
2023-01-12T22:00:00Z,80.56,1.0,2023-01-12,23,1,False
2023-01-12T23:00:00Z,87.74,1.0,2023-01-13,0,1,False
2023-01-13T00:00:00Z,80.71,1.0,2023-01-13,1,1,False
2023-01-13T01:00:00Z,85.99,1.0,2023-01-13,2,1,False
2023-01-13T02:00:00Z,56.23,1.0,2023-01-13,3,1,False
2023-01-13T03:00:00Z,63.2,1.0,2023-01-13,4,1,False
2023-01-13T04:00:00Z,81.21,1.0,2023-01-13,5,1,False
2023-01-13T05:00:00Z,101.03,1.0,2023-01-13,6,1,False
2023-01-13T06:00:00Z,136.79,1.0,2023-01-13,7,1,False
2023-01-13T07:00:00Z,141.12,1.0,2023-01-13,8,1,False
2023-01-13T08:00:00Z,139.17,1.0,2023-01-13,9,1,False
2023-01-13T09:00:00Z,128.68,1.0,2023-01-13,10,1,False
2023-01-13T10:00:00Z,145.8,1.0,2023-01-13,11,1,False
2023-01-13T11:00:00Z,148.22,1.0,2023-01-13,12,1,False
2023-01-13T12:00:00Z,128.67,1.0,2023-01-13,13,1,False
2023-01-13T13:00:00Z,119.46,1.0,2023-01-13,14,1,False
2023-01-13T14:00:00Z,123.31,1.0,2023-01-13,15,1,False
2023-01-13T15:00:00Z,129.47,1.0,2023-01-13,16,1,False
2023-01-13T16:00:00Z,124.5,1.0,2023-01-13,17,1,False
2023-01-13T17:00:00Z,169.35,1.0,2023-01-13,18,1,False
2023-01-13T18:00:00Z,170.87,1.0,2023-01-13,19,1,False
2023-01-13T19:00:00Z,172.98,1.0,2023-01-13,20,1,False
2023-01-13T20:00:00Z,132.93,1.0,2023-01-13,21,1,False
2023-01-13T21:00:00Z,135.0,1.0,2023-01-13,22,1,False
2023-01-13T22:00:00Z,108.23,1.0,2023-01-13,23,1,False
2023-01-13T23:00:00Z,111.0,1.0,2023-01-14,0,1,True
2023-01-14T00:00:00Z,108.06,1.0,2023-01-14,1,1,True
2023-01-14T01:00:00Z,91.18,1.0,2023-01-14,2,1,True
2023-01-14T02:00:00Z,80.18,1.0,2023-01-14,3,1,True
2023-01-14T03:00:00Z,80.01,1.0,2023-01-14,4,1,True
2023-01-14T04:00:00Z,80.01,1.0,2023-01-14,5,1,True
2023-01-14T05:00:00Z,79.3,1.0,2023-01-14,6,1,True
2023-01-14T06:00:00Z,111.39,1.0,2023-01-14,7,1,True
2023-01-14T07:00:00Z,93.71,1.0,2023-01-14,8,1,True
2023-01-14T08:00:00Z,124.4,1.0,2023-01-14,9,1,True
2023-01-14T09:00:00Z,86.19,1.0,2023-01-14,10,1,True
2023-01-14T10:00:00Z,97.24,1.0,2023-01-14,11,1,True
2023-01-14T11:00:00Z,108.38,1.0,2023-01-14,12,1,True
2023-01-14T12:00:00Z,90.66,1.0,2023-01-14,13,1,True
2023-01-14T13:00:00Z,94.05,1.0,2023-01-14,14,1,True
2023-01-14T14:00:00Z,77.18,1.0,2023-01-14,15,1,True
2023-01-14T15:00:00Z,99.51,1.0,2023-01-14,16,1,True
2023-01-14T16:00:00Z,114.19,1.0,2023-01-14,17,1,True
2023-01-14T17:00:00Z,141.21,1.0,2023-01-14,18,1,True
2023-01-14T18:00:00Z,117.01,1.0,2023-01-14,19,1,True
2023-01-14T19:00:00Z,123.64,1.0,2023-01-14,20,1,True
2023-01-14T20:00:00Z,105.0,1.0,2023-01-14,21,1,True
2023-01-14T21:00:00Z,117.43,1.0,2023-01-14,22,1,True
2023-01-14T22:00:00Z,77.18,1.0,2023-01-14,23,1,True
2023-01-14T23:00:00Z,25.24,1.0,2023-01-15,0,1,True
2023-01-15T00:00:00Z,45.86,1.0,2023-01-15,1,1,True
2023-01-15T01:00:00Z,21.12,1.0,2023-01-15,2,1,True
2023-01-15T02:00:00Z,5.42,1.0,2023-01-15,3,1,True
2023-01-15T03:00:00Z,4.18,1.0,2023-01-15,4,1,True
2023-01-15T04:00:00Z,5.27,1.0,2023-01-15,5,1,True
2023-01-15T05:00:00Z,17.16,1.0,2023-01-15,6,1,True
2023-01-15T06:00:00Z,44.21,1.0,2023-01-15,7,1,True
2023-01-15T07:00:00Z,100.0,1.0,2023-01-15,8,1,True
2023-01-15T08:00:00Z,138.57,1.0,2023-01-15,9,1,True
2023-01-15T09:00:00Z,155.0,1.0,2023-01-15,10,1,True
2023-01-15T10:00:00Z,145.0,1.0,2023-01-15,11,1,True
2023-01-15T11:00:00Z,154.09,1.0,2023-01-15,12,1,True
2023-01-15T12:00:00Z,125.0,1.0,2023-01-15,13,1,True
2023-01-15T13:00:00Z,114.33,1.0,2023-01-15,14,1,True
2023-01-15T14:00:00Z,120.0,1.0,2023-01-15,15,1,True
2023-01-15T15:00:00Z,118.42,1.0,2023-01-15,16,1,True
2023-01-15T16:00:00Z,145.6,1.0,2023-01-15,17,1,True
2023-01-15T17:00:00Z,140.0,1.0,2023-01-15,18,1,True
2023-01-15T18:00:00Z,155.0,1.0,2023-01-15,19,1,True
2023-01-15T19:00:00Z,143.12,1.0,2023-01-15,20,1,True
2023-01-15T20:00:00Z,116.49,1.0,2023-01-15,21,1,True
2023-01-15T21:00:00Z,118.02,1.0,2023-01-15,22,1,True
2023-01-15T22:00:00Z,66.33,1.0,2023-01-15,23,1,True
2023-01-15T23:00:00Z,60.01,1.0,2023-01-16,0,1,False
2023-01-16T00:00:00Z,60.01,1.0,2023-01-16,1,1,False
2023-01-16T01:00:00Z,62.72,1.0,2023-01-16,2,1,False
2023-01-16T02:00:00Z,56.1,1.0,2023-01-16,3,1,False
2023-01-16T03:00:00Z,63.3,1.0,2023-01-16,4,1,False
2023-01-16T04:00:00Z,87.0,1.0,2023-01-16,5,1,False
2023-01-16T05:00:00Z,154.63,1.0,2023-01-16,6,1,False
2023-01-16T06:00:00Z,175.11,1.0,2023-01-16,7,1,False
2023-01-16T07:00:00Z,185.99,1.0,2023-01-16,8,1,False
2023-01-16T08:00:00Z,170.0,1.0,2023-01-16,9,1,False
2023-01-16T09:00:00Z,158.43,1.0,2023-01-16,10,1,False
2023-01-16T10:00:00Z,155.6,1.0,2023-01-16,11,1,False
2023-01-16T11:00:00Z,152.11,1.0,2023-01-16,12,1,False
2023-01-16T12:00:00Z,150.59,1.0,2023-01-16,13,1,False
2023-01-16T13:00:00Z,151.77,1.0,2023-01-16,14,1,False
2023-01-16T14:00:00Z,157.86,1.0,2023-01-16,15,1,False
2023-01-16T15:00:00Z,157.86,1.0,2023-01-16,16,1,False
2023-01-16T16:00:00Z,166.79,1.0,2023-01-16,17,1,False
2023-01-16T17:00:00Z,173.72,1.0,2023-01-16,18,1,False
2023-01-16T18:00:00Z,146.24,1.0,2023-01-16,19,1,False
2023-01-16T19:00:00Z,128.33,1.0,2023-01-16,20,1,False
2023-01-16T20:00:00Z,128.32,1.0,2023-01-16,21,1,False
2023-01-16T21:00:00Z,119.06,1.0,2023-01-16,22,1,False
2023-01-16T22:00:00Z,103.13,1.0,2023-01-16,23,1,False
2023-01-16T23:00:00Z,96.83,1.0,2023-01-17,0,1,False
2023-01-17T00:00:00Z,93.59,1.0,2023-01-17,1,1,False
2023-01-17T01:00:00Z,91.15,1.0,2023-01-17,2,1,False
2023-01-17T02:00:00Z,90.71,1.0,2023-01-17,3,1,False
